"PC1","PC2","PC3","PC4","PC5","PC6","PC7","Class"
-2.85656372797271,-0.188637942126186,1.12311186692686,-0.821880675336701,-0.0627849859420206,0.609326298361658,0.478273793504634,"N"
-0.527741025257056,1.69062104312923,-1.4533066930693,-0.0211634487081329,2.10775181868982,0.239544613130616,-0.336724753178469,"N"
-2.03365525549639,-0.595976572107902,0.00746235178370887,0.315791408908485,0.213223496225488,-0.181354980573424,-0.238229295638703,"N"
1.19875271394517,-0.360523342252348,-2.33889373069427,0.287357320044006,1.14504069861266,-0.455641159056967,0.330993150670328,"N"
3.03500069347466,-1.61306316536058,-1.89360013504698,0.649255287478212,-1.13642396380645,0.915046468729821,0.694190155208092,"N"
3.36801401533707,-0.956368086888777,-0.400790233682665,1.24171451965935,2.1840586277017,0.0153684201210774,-2.1687416449159,"N"
2.82235637744625,-1.68638427806532,-3.39919323591893,1.07288528520407,-3.36408198187368,-0.58878619424715,-0.760637580745208,"N"
-0.804269260039508,-1.0161096739866,-1.14093035895309,-0.264768053765364,-1.65688219129605,-0.986997995091757,-1.01271186822617,"N"
0.0329381367139865,-1.01481693101739,-1.43582500413263,0.884210158427952,-1.7286485406112,3.13632852604061,0.526958737294031,"N"
-0.220454228628417,-1.14891819104463,-2.47294644351683,0.636665084663671,-0.661286979791121,0.0224890156256263,-1.47493698808223,"N"
0.816730762138236,-1.30398392069728,-2.2269566600979,1.70736961258141,-0.958935080063859,1.13866970790485,0.39215692510365,"N"
0.822080204188347,-0.795990229004743,0.974499194193241,-1.04210243867407,-0.165927174701199,-0.600985705717369,-1.08976299101948,"N"
-2.20187153452149,-0.534755544835415,-1.83387586050767,0.258490946944169,0.388703692433571,-0.635864225991865,0.185072598178307,"N"
